time_ps,voltage
21.5,0.125612
21.6,0.129082
21.7,0.132641
21.8,0.136284
21.9,0.140004
22,0.143794
22.1,0.14765
22.2,0.151566
22.3,0.155536
22.4,0.159556
22.5,0.163622
22.6,0.167729
22.7,0.171872
22.8,0.176048
22.9,0.180253
23,0.184484
23.1,0.188736
23.2,0.193007
23.3,0.197293
23.4,0.201593
23.5,0.205902
23.6,0.210218
23.7,0.21454
23.8,0.218864
23.9,0.223188
24,0.22751
24.1,0.231828
24.2,0.236141
24.3,0.240446
24.4,0.244742
24.5,0.249028
24.6,0.253301
24.7,0.25756
24.8,0.261804
24.9,0.266032
25,0.270243
25.1,0.274435
25.2,0.278608
25.3,0.28276
25.4,0.28689
25.5,0.290999
25.6,0.295084
25.7,0.299145
25.8,0.303182
25.9,0.307194
26,0.31118
26.1,0.31514
26.2,0.319073
26.3,0.322979
26.4,0.326857
26.5,0.330708
26.6,0.334529
26.7,0.338323
26.8,0.342087
26.9,0.345821
27,0.349527
27.1,0.353202
27.2,0.356848
27.3,0.360464
27.4,0.364049
27.5,0.367604
27.6,0.371129
27.7,0.374623
27.8,0.378087
27.9,0.38152
28,0.384923
28.1,0.388295
28.2,0.391637
28.3,0.394948
28.4,0.398228
28.5,0.401479
28.6,0.404698
28.7,0.407888
28.8,0.411047
28.9,0.414176
29,0.417275
29.1,0.420345
29.2,0.423384
29.3,0.426394
29.4,0.429374
29.5,0.432325
29.6,0.435247
29.7,0.43814
29.8,0.441004
29.9,0.443839
30,0.446645
30.1,0.449424
30.2,0.452174
30.3,0.454896
30.4,0.45759
30.5,0.460256
30.6,0.462896
30.7,0.465508
30.8,0.468093
30.9,0.470651
31,0.473182
31.1,0.475687
31.2,0.478166
31.3,0.480619
31.4,0.483046
31.5,0.485447
31.6,0.487824
31.7,0.490175
31.8,0.492501
31.9,0.494802
32,0.497079
32.1,0.499332
32.2,0.50156
32.3,0.503765
32.4,0.505946
32.5,0.508103
32.6,0.510238
32.7,0.512349
32.8,0.514438
32.9,0.516504
33,0.518548
33.1,0.52057
33.2,0.522569
33.3,0.524547
33.4,0.526504
33.5,0.528439
33.6,0.530353
33.7,0.532246
33.8,0.534119
33.9,0.535971
34,0.537803
34.1,0.539615
34.2,0.541407
34.3,0.543179
34.4,0.544932
34.5,0.546666
34.6,0.54838
34.7,0.550076
34.8,0.551753
34.9,0.553412
35,0.555052
35.1,0.556674
35.2,0.558279
35.3,0.559865
35.4,0.561434
35.5,0.562986
35.6,0.564521
35.7,0.566038
35.8,0.567539
35.9,0.569023
36,0.570491
36.1,0.571942
36.2,0.573377
36.3,0.574797
36.4,0.5762
36.5,0.577588
36.6,0.578961
36.7,0.580318
36.8,0.58166
36.9,0.582988
37,0.5843
37.1,0.585598
37.2,0.586882
37.3,0.588151
37.4,0.589406
37.5,0.590647
37.6,0.591874
37.7,0.593087
37.8,0.594287
37.9,0.595474
38,0.596647
38.1,0.597807
38.2,0.598955
38.3,0.600089
38.4,0.601211
38.5,0.60232
38.6,0.603417
38.7,0.604501
38.8,0.605574
38.9,0.606634
39,0.607683
39.1,0.60872
39.2,0.609745
39.3,0.610759
39.4,0.611761
39.5,0.612752
39.6,0.613733
39.7,0.614702
39.8,0.61566
39.9,0.616607
7.75482e-13,0.617544
0.1,0.618471
0.2,0.619387
0.3,0.620293
0.4,0.621188
0.5,0.622074
0.6,0.622949
0.7,0.623815
0.8,0.624671
0.9,0.625518
1,0.626355
1.1,0.627183
1.2,0.628001
1.3,0.62881
1.4,0.62961
1.5,0.630401
1.6,0.631184
1.7,0.631957
1.8,0.632722
1.9,0.633478
2,0.634226
2.1,0.634965
2.2,0.635696
2.3,0.636419
2.4,0.637134
2.5,0.637841
2.6,0.638539
2.7,0.63923
2.8,0.639913
2.9,0.640589
3,0.641257
3.1,0.641917
3.2,0.64257
3.3,0.643216
3.4,0.643854
3.5,0.644485
3.6,0.64511
3.7,0.645727
3.8,0.646337
3.9,0.64694
4,0.647537
4.1,0.648127
4.2,0.64871
4.3,0.649286
4.4,0.649857
4.5,0.65042
4.6,0.650978
4.7,0.651529
4.8,0.652074
4.9,0.652613
5,0.653146
5.1,0.653673
5.2,0.654194
5.3,0.654709
5.4,0.655218
5.5,0.655721
5.6,0.656219
5.7,0.656712
5.8,0.657198
5.9,0.65768
6,0.658155
6.1,0.658626
6.2,0.659091
6.3,0.659551
6.4,0.660006
6.5,0.660456
6.6,0.6609
6.7,0.66134
6.8,0.661775
6.9,0.662205
7,0.66263
7.1,0.66305
7.2,0.663465
7.3,0.663876
7.4,0.664282
7.5,0.664684
7.6,0.665081
7.7,0.665474
7.8,0.665862
7.9,0.666246
8,0.666626
8.1,0.667001
8.2,0.667372
8.3,0.667739
8.4,0.668102
8.5,0.66846
8.6,0.668815
8.7,0.669166
8.8,0.669512
8.9,0.669855
9,0.670194
9.1,0.670529
9.2,0.670861
9.3,0.671189
9.4,0.671513
9.5,0.671833
9.6,0.67215
9.7,0.672463
9.8,0.672773
9.9,0.673079
10,0.673381
10.1,0.673681
10.2,0.673977
10.3,0.674269
10.4,0.674559
10.5,0.674845
10.6,0.675128
10.7,0.675408
10.8,0.675684
10.9,0.675958
11,0.676228
11.1,0.676495
11.2,0.67676
11.3,0.677021
11.4,0.677279
11.5,0.677535
11.6,0.677787
11.7,0.678037
11.8,0.678284
11.9,0.678528
12,0.67877
12.1,0.679009
12.2,0.679245
12.3,0.679478
12.4,0.679709
12.5,0.679937
12.6,0.680163
12.7,0.680386
12.8,0.680606
12.9,0.680825
13,0.68104
13.1,0.681253
13.2,0.681464
13.3,0.681673
13.4,0.681879
13.5,0.682083
13.6,0.682284
13.7,0.682483
13.8,0.68268
13.9,0.682875
14,0.683068
14.1,0.683258
14.2,0.683446
14.3,0.683632
14.4,0.683817
14.5,0.683999
14.6,0.684179
14.7,0.684356
14.8,0.684532
14.9,0.684706
15,0.684878
15.1,0.685048
15.2,0.685217
15.3,0.685383
15.4,0.685547
15.5,0.68571
15.6,0.68587
15.7,0.686029
15.8,0.686186
15.9,0.686342
16,0.686495
16.1,0.686647
16.2,0.686797
16.3,0.686946
16.4,0.687093
16.5,0.687238
16.6,0.687381
16.7,0.687523
16.8,0.687664
16.9,0.687802
17,0.687939
17.1,0.688075
17.2,0.688209
17.3,0.688342
17.4,0.688473
17.5,0.688603
17.6,0.688731
17.7,0.688857
17.8,0.688983
17.9,0.689107
18,0.689229
18.1,0.68935
18.2,0.68947
18.3,0.689589
18.4,0.689706
18.5,0.689821
18.6,0.689936
18.7,0.690049
18.8,0.690161
18.9,0.690272
19,0.690381
19.1,0.690489
19.2,0.690596
19.3,0.690702
19.4,0.690806
19.5,0.690571
19.6,0.690014
19.7,0.689153
19.8,0.688004
19.9,0.686585
20,0.684909
20.1,0.682992
20.2,0.680847
20.3,0.678488
20.4,0.675928
20.5,0.673178
20.6,0.670251
20.7,0.667156
20.8,0.663905
20.9,0.660507
21,0.656973
21.1,0.653311
21.2,0.649529
21.3,0.645637
21.4,0.641641
21.5,0.63755
21.6,0.63337
21.7,0.629109
21.8,0.624772
21.9,0.620366
22,0.615897
22.1,0.611371
22.2,0.606792
22.3,0.602165
22.4,0.597496
22.5,0.592789
22.6,0.588048
22.7,0.583278
22.8,0.578482
22.9,0.573664
23,0.568828
23.1,0.563976
23.2,0.559113
23.3,0.55424
23.4,0.549361
23.5,0.544479
23.6,0.539596
23.7,0.534715
23.8,0.529837
23.9,0.524966
24,0.520102
24.1,0.515248
24.2,0.510406
24.3,0.505578
24.4,0.500764
24.5,0.495968
24.6,0.491189
24.7,0.486429
24.8,0.48169
24.9,0.476973
25,0.472279
25.1,0.467609
25.2,0.462963
25.3,0.458344
25.4,0.453751
25.5,0.449186
25.6,0.444649
25.7,0.440141
25.8,0.435662
25.9,0.431213
26,0.426795
26.1,0.422408
26.2,0.418053
26.3,0.41373
26.4,0.409439
26.5,0.40518
26.6,0.400955
26.7,0.396763
26.8,0.392604
26.9,0.388479
27,0.384388
27.1,0.380331
27.2,0.376309
27.3,0.37232
27.4,0.368366
27.5,0.364446
27.6,0.360561
27.7,0.356711
27.8,0.352894
27.9,0.349113
28,0.345366
28.1,0.341653
28.2,0.337974
28.3,0.33433
28.4,0.330721
28.5,0.327145
28.6,0.323603
28.7,0.320096
28.8,0.316622
28.9,0.313181
29,0.309775
29.1,0.306401
29.2,0.303061
29.3,0.299754
29.4,0.296479
29.5,0.293237
29.6,0.290028
29.7,0.286851
29.8,0.283706
29.9,0.280593
30,0.277512
30.1,0.274462
30.2,0.271444
30.3,0.268456
30.4,0.265499
30.5,0.262573
30.6,0.259677
30.7,0.256811
30.8,0.253975
30.9,0.251169
31,0.248392
31.1,0.245644
31.2,0.242926
31.3,0.240236
31.4,0.237574
31.5,0.234941
31.6,0.232335
31.7,0.229758
31.8,0.227207
31.9,0.224684
32,0.222188
32.1,0.219719
32.2,0.217276
32.3,0.21486
32.4,0.212469
32.5,0.210104
32.6,0.207765
32.7,0.205451
32.8,0.203163
32.9,0.200898
33,0.198659
33.1,0.196444
33.2,0.194253
33.3,0.192086
33.4,0.189942
33.5,0.187822
33.6,0.185725
33.7,0.183651
33.8,0.181599
33.9,0.17957
34,0.177564
34.1,0.175579
34.2,0.173616
34.3,0.171675
34.4,0.169755
34.5,0.167856
34.6,0.165978
34.7,0.164121
34.8,0.162284
34.9,0.160468
35,0.158671
35.1,0.156895
35.2,0.155138
35.3,0.1534
35.4,0.151682
35.5,0.149983
35.6,0.148303
35.7,0.146641
35.8,0.144998
35.9,0.143372
36,0.141765
36.1,0.140176
36.2,0.138605
36.3,0.13705
36.4,0.135514
36.5,0.133994
36.6,0.132491
36.7,0.131005
36.8,0.129535
36.9,0.128082
37,0.126645
37.1,0.125224
37.2,0.123819
37.3,0.12243
37.4,0.121056
37.5,0.119697
37.6,0.118353
37.7,0.117025
37.8,0.115711
37.9,0.114412
38,0.113128
38.1,0.111858
38.2,0.110602
38.3,0.10936
38.4,0.108132
38.5,0.106917
38.6,0.105717
38.7,0.104529
38.8,0.103356
38.9,0.102195
39,0.101047
39.1,0.0999118
39.2,0.0987894
39.3,0.0976797
39.4,0.0965824
39.5,0.0954973
39.6,0.0947633
39.7,0.0943618
39.8,0.0942751
39.9,0.0944862
6.39773e-13,0.0949792
0.1,0.0957385
0.2,0.0967494
0.3,0.097998
0.4,0.0994709
0.5,0.101155
0.6,0.103039
0.7,0.10511
0.8,0.107358
0.9,0.109771
1,0.112341
1.1,0.115057
1.2,0.11791
1.3,0.120891
1.4,0.123992
1.5,0.127205
1.6,0.130522
1.7,0.133937
1.8,0.137442
1.9,0.14103
2,0.144696
2.1,0.148434
2.2,0.152238
2.3,0.156102
2.4,0.160021
2.5,0.163991
2.6,0.168007
2.7,0.172064
2.8,0.176159
2.9,0.180287
3,0.184444
3.1,0.188627
3.2,0.192833
3.3,0.197058
3.4,0.201299
3.5,0.205553
3.6,0.209817
3.7,0.21409
3.8,0.218368
3.9,0.222649
4,0.22693
4.1,0.23121
4.2,0.235487
4.3,0.239759
4.4,0.244023
4.5,0.248279
4.6,0.252524
4.7,0.256758
4.8,0.260979
4.9,0.265184
5,0.269374
5.1,0.273547
5.2,0.277702
5.3,0.281838
5.4,0.285954
5.5,0.290049
5.6,0.294121
5.7,0.298172
5.8,0.302198
5.9,0.306201
6,0.310179
6.1,0.314131
6.2,0.318058
6.3,0.321958
6.4,0.325832
6.5,0.329678
6.6,0.333496
6.7,0.337287
6.8,0.341049
6.9,0.344782
7,0.348487
7.1,0.352162
7.2,0.355808
7.3,0.359424
7.4,0.363011
7.5,0.366568
7.6,0.370095
7.7,0.373592
7.8,0.377058
7.9,0.380495
8,0.383901
8.1,0.387277
8.2,0.390622
8.3,0.393938
8.4,0.397223
8.5,0.400478
8.6,0.403703
8.7,0.406898
8.8,0.410062
8.9,0.413197
9,0.416302
9.1,0.419377
9.2,0.422423
9.3,0.425439
9.4,0.428426
9.5,0.431383
9.6,0.434312
9.7,0.437211
9.8,0.440082
9.9,0.442924
10,0.445737
10.1,0.448523
10.2,0.45128
10.3,0.454009
10.4,0.45671
10.5,0.459384
10.6,0.46203
10.7,0.46465
10.8,0.467242
10.9,0.469807
11,0.472346
11.1,0.474858
11.2,0.477345
11.3,0.479805
11.4,0.482239
11.5,0.484648
11.6,0.487032
11.7,0.48939
11.8,0.491723
11.9,0.494032
12,0.496316
12.1,0.498576
12.2,0.500812
12.3,0.503024
12.4,0.505212
12.5,0.507377
12.6,0.509518
12.7,0.511637
12.8,0.513732
12.9,0.515806
13,0.517856
13.1,0.519885
13.2,0.521891
13.3,0.523876
13.4,0.52584
13.5,0.527782
13.6,0.529703
13.7,0.531602
13.8,0.533482
13.9,0.53534
14,0.537179
14.1,0.538997
14.2,0.540796
14.3,0.542574
14.4,0.544334
14.5,0.546073
14.6,0.547794
14.7,0.549496
14.8,0.551179
14.9,0.552844
15,0.55449
15.1,0.556119
15.2,0.557729
15.3,0.559321
15.4,0.560896
15.5,0.562454
15.6,0.563994
15.7,0.565517
15.8,0.567023
15.9,0.568513
16,0.569986
16.1,0.571443
16.2,0.572884
16.3,0.574308
16.4,0.575717
16.5,0.577111
16.6,0.578488
16.7,0.579851
16.8,0.581198
16.9,0.58253
17,0.583848
17.1,0.585151
17.2,0.586439
17.3,0.587713
17.4,0.588973
17.5,0.590219
17.6,0.59145
17.7,0.592669
17.8,0.593873
17.9,0.595064
18,0.596242
18.1,0.597407
18.2,0.598558
18.3,0.599697
18.4,0.600823
18.5,0.601937
18.6,0.603038
18.7,0.604127
18.8,0.605203
18.9,0.606268
19,0.60732
19.1,0.608361
19.2,0.60939
19.3,0.610408
19.4,0.611414
19.5,0.61241
19.6,0.613393
19.7,0.614366
19.8,0.615328
19.9,0.61628
20,0.61722
20.1,0.61815
20.2,0.61907
20.3,0.619979
20.4,0.620878
20.5,0.621767
20.6,0.622646
20.7,0.623516
20.8,0.624375
20.9,0.625225
21,0.626065
21.1,0.626896
21.2,0.627718
21.3,0.62853
21.4,0.629333
21.5,0.630127
21.6,0.630913
21.7,0.631689
21.8,0.632457
21.9,0.633216
22,0.633967
22.1,0.634709
22.2,0.635443
22.3,0.636169
22.4,0.636886
22.5,0.637596
22.6,0.638297
22.7,0.638991
22.8,0.639677
22.9,0.640355
23,0.641025
23.1,0.641688
23.2,0.642344
23.3,0.642992
23.4,0.643633
23.5,0.644267
23.6,0.644893
23.7,0.645513
23.8,0.646125
23.9,0.646731
24,0.64733
24.1,0.647922
24.2,0.648508
24.3,0.649087
24.4,0.649659
24.5,0.650225
24.6,0.650785
24.7,0.651338
24.8,0.651885
24.9,0.652426
25,0.652961
25.1,0.65349
25.2,0.654013
25.3,0.65453
25.4,0.655041
25.5,0.655547
25.6,0.656047
25.7,0.656541
25.8,0.657029
25.9,0.657513
26,0.65799
26.1,0.658463
26.2,0.65893
26.3,0.659392
26.4,0.659848
26.5,0.6603
26.6,0.660746
26.7,0.661188
26.8,0.661624
26.9,0.662056
27,0.662482
27.1,0.662904
27.2,0.663321
27.3,0.663734
27.4,0.664142
27.5,0.664545
27.6,0.664943
27.7,0.665338
27.8,0.665727
27.9,0.666113
28,0.666494
28.1,0.666871
28.2,0.667243
28.3,0.667612
28.4,0.667976
28.5,0.668336
28.6,0.668692
28.7,0.669044
28.8,0.669392
28.9,0.669736
29,0.670077
29.1,0.670413
29.2,0.670746
29.3,0.671075
29.4,0.6714
29.5,0.671722
29.6,0.67204
29.7,0.672354
29.8,0.672665
29.9,0.672973
30,0.673276
30.1,0.673577
30.2,0.673874
30.3,0.674168
30.4,0.674458
30.5,0.674746
30.6,0.67503
30.7,0.67531
30.8,0.675588
30.9,0.675863
31,0.676134
31.1,0.676402
31.2,0.676668
31.3,0.67693
31.4,0.67719
31.5,0.677446
31.6,0.6777
31.7,0.677951
31.8,0.678199
31.9,0.678444
32,0.678686
32.1,0.678926
32.2,0.679163
32.3,0.679397
32.4,0.679629
32.5,0.679858
32.6,0.680084
32.7,0.680308
32.8,0.68053
32.9,0.680749
33,0.680965
33.1,0.681179
33.2,0.681391
33.3,0.6816
33.4,0.681807
33.5,0.682012
33.6,0.682214
33.7,0.682414
33.8,0.682612
33.9,0.682807
34,0.683001
34.1,0.683192
34.2,0.683381
34.3,0.683568
34.4,0.683753
34.5,0.683935
34.6,0.684116
34.7,0.684295
34.8,0.684471
34.9,0.684646
35,0.684819
35.1,0.684989
35.2,0.685158
35.3,0.685325
35.4,0.68549
35.5,0.685653
35.6,0.685815
35.7,0.685974
35.8,0.686132
35.9,0.686288
36,0.686442
36.1,0.686595
36.2,0.686745
36.3,0.686894
36.4,0.687042
36.5,0.687187
36.6,0.687332
36.7,0.687474
36.8,0.687615
36.9,0.687754
37,0.687892
37.1,0.688028
37.2,0.688163
37.3,0.688296
37.4,0.688427
37.5,0.688558
37.6,0.688686
37.7,0.688814
37.8,0.688939
37.9,0.689064
38,0.689187
38.1,0.689308
38.2,0.689429
38.3,0.689547
38.4,0.689665
38.5,0.689781
38.6,0.689896
38.7,0.69001
38.8,0.690122
38.9,0.690233
39,0.690343
39.1,0.690452
39.2,0.690559
39.3,0.690665
39.4,0.69077
39.5,0.690874
39.6,0.690977
39.7,0.691078
39.8,0.691178
39.9,0.691278
5.04063e-13,0.691376
0.1,0.691473
0.2,0.691569
0.3,0.691663
0.4,0.691757
0.5,0.69185
0.6,0.691942
0.7,0.692032
0.8,0.692122
0.9,0.69221
1,0.692298
1.1,0.692385
1.2,0.69247
1.3,0.692555
1.4,0.692639
1.5,0.692721
1.6,0.692803
1.7,0.692884
1.8,0.692964
1.9,0.693043
2,0.693122
2.1,0.693199
2.2,0.693275
2.3,0.693351
2.4,0.693426
2.5,0.6935
2.6,0.693573
2.7,0.693645
2.8,0.693717
2.9,0.693787
3,0.693857
3.1,0.693926
3.2,0.693995
3.3,0.694062
3.4,0.694129
3.5,0.694195
3.6,0.69426
3.7,0.694325
3.8,0.694389
3.9,0.694452
4,0.694514
4.1,0.694576
4.2,0.694637
4.3,0.694697
4.4,0.694757
4.5,0.694816
4.6,0.694874
4.7,0.694932
4.8,0.694989
4.9,0.695045
5,0.695101
5.1,0.695156
5.2,0.69521
5.3,0.695264
5.4,0.695317
5.5,0.69537
5.6,0.695422
5.7,0.695474
5.8,0.695524
5.9,0.695575
6,0.695625
6.1,0.695674
6.2,0.695722
6.3,0.695771
6.4,0.695818
6.5,0.695865
6.6,0.695912
6.7,0.695958
6.8,0.696003
6.9,0.696048
7,0.696092
7.1,0.696136
7.2,0.69618
7.3,0.696223
7.4,0.696265
7.5,0.696307
7.6,0.696349
7.7,0.69639
7.8,0.696431
7.9,0.696471
8,0.69651
8.1,0.69655
8.2,0.696588
8.3,0.696627
8.4,0.696665
8.5,0.696702
8.6,0.696739
8.7,0.696776
8.8,0.696812
8.9,0.696848
9,0.696884
9.1,0.696919
9.2,0.696953
9.3,0.696987
9.4,0.697021
9.5,0.697055
9.6,0.697088
9.7,0.697121
9.8,0.697153
9.9,0.697185
10,0.697217
10.1,0.697248
10.2,0.697279
10.3,0.69731
10.4,0.69734
10.5,0.69737
10.6,0.697399
10.7,0.697429
10.8,0.697458
10.9,0.697486
11,0.697514
11.1,0.697542
11.2,0.69757
11.3,0.697597
11.4,0.697624
11.5,0.697651
11.6,0.697677
11.7,0.697704
11.8,0.697729
11.9,0.697755
12,0.69778
12.1,0.697805
12.2,0.69783
12.3,0.697854
12.4,0.697878
12.5,0.697902
12.6,0.697926
12.7,0.697949
12.8,0.697972
12.9,0.697995
13,0.698018
13.1,0.69804
13.2,0.698062
13.3,0.698084
13.4,0.698105
13.5,0.698127
13.6,0.698148
13.7,0.698168
13.8,0.698189
13.9,0.698209
14,0.69823
14.1,0.698249
14.2,0.698269
14.3,0.698289
14.4,0.698308
14.5,0.698327
14.6,0.698346
14.7,0.698364
14.8,0.698383
14.9,0.698401
15,0.698419
15.1,0.698437
15.2,0.698454
15.3,0.698472
15.4,0.698489
15.5,0.698506
15.6,0.698523
15.7,0.698539
15.8,0.698556
15.9,0.698572
16,0.698588
16.1,0.698604
16.2,0.69862
16.3,0.698635
16.4,0.69865
16.5,0.698666
16.6,0.698681
16.7,0.698695
16.8,0.69871
16.9,0.698725
17,0.698739
17.1,0.698753
17.2,0.698767
17.3,0.698781
17.4,0.698795
17.5,0.698808
17.6,0.698822
17.7,0.698835
17.8,0.698848
17.9,0.698861
18,0.698874
18.1,0.698886
18.2,0.698899
18.3,0.698911
18.4,0.698924
18.5,0.698936
18.6,0.698948
18.7,0.69896
18.8,0.698971
18.9,0.698983
19,0.698994
19.1,0.699006
19.2,0.699017
19.3,0.699028
19.4,0.699039
19.5,0.69905
19.6,0.69906
19.7,0.699071
19.8,0.699081
19.9,0.699092
20,0.699102
20.1,0.699112
20.2,0.699122
20.3,0.699132
20.4,0.699142
20.5,0.699151
20.6,0.699161
20.7,0.69917
20.8,0.699179
20.9,0.699189
21,0.699198
21.1,0.699207
21.2,0.699216
21.3,0.699225
21.4,0.699233
21.5,0.699242
21.6,0.69925
21.7,0.699259
21.8,0.699267
21.9,0.699275
22,0.699284
22.1,0.699292
22.2,0.6993
22.3,0.699308
22.4,0.699315
22.5,0.699323
22.6,0.699331
22.7,0.699338
22.8,0.699346
22.9,0.699353
23,0.69936
23.1,0.699367
23.2,0.699375
23.3,0.699382
23.4,0.699389
23.5,0.699395
23.6,0.699402
23.7,0.699409
23.8,0.699416
23.9,0.699422
24,0.699429
24.1,0.699435
24.2,0.699441
24.3,0.699448
24.4,0.699454
24.5,0.69946
24.6,0.699466
24.7,0.699472
24.8,0.699478
24.9,0.699484
25,0.69949
25.1,0.699495
25.2,0.699501
25.3,0.699507
25.4,0.699512
25.5,0.699518
25.6,0.699523
25.7,0.699529
25.8,0.699534
25.9,0.699539
26,0.699544
26.1,0.699549
26.2,0.699555
26.3,0.69956
26.4,0.699564
26.5,0.699569
26.6,0.699574
26.7,0.699579
26.8,0.699584
26.9,0.699588
27,0.699593
27.1,0.699598
27.2,0.699602
27.3,0.699607
27.4,0.699611
27.5,0.699615
27.6,0.69962
27.7,0.699624
27.8,0.699628
27.9,0.699632
28,0.699637
28.1,0.699641
28.2,0.699645
28.3,0.699649
28.4,0.699653
28.5,0.699657
28.6,0.69966
28.7,0.699664
28.8,0.699668
28.9,0.699672
29,0.699675
29.1,0.699679
29.2,0.699683
29.3,0.699686
29.4,0.69969
29.5,0.699693
29.6,0.699697
29.7,0.6997
29.8,0.699704
29.9,0.699707
30,0.69971
30.1,0.699713
30.2,0.699717
30.3,0.69972
30.4,0.699723
30.5,0.699726
30.6,0.699729
30.7,0.699732
30.8,0.699735
30.9,0.699738
31,0.699741
31.1,0.699744
31.2,0.699747
31.3,0.69975
31.4,0.699753
31.5,0.699755
31.6,0.699758
31.7,0.699761
31.8,0.699764
31.9,0.699766
32,0.699769
32.1,0.699771
32.2,0.699774
32.3,0.699777
32.4,0.699779
32.5,0.699782
32.6,0.699784
32.7,0.699786
32.8,0.699789
32.9,0.699791
33,0.699794
33.1,0.699796
33.2,0.699798
33.3,0.6998
33.4,0.699803
33.5,0.699805
33.6,0.699807
33.7,0.699809
33.8,0.699811
33.9,0.699814
34,0.699816
34.1,0.699818
34.2,0.69982
34.3,0.699822
34.4,0.699824
34.5,0.699826
34.6,0.699828
34.7,0.69983
34.8,0.699832
34.9,0.699833
35,0.699835
35.1,0.699837
35.2,0.699839
35.3,0.699841
35.4,0.699843
35.5,0.699844
35.6,0.699846
35.7,0.699848
35.8,0.69985
35.9,0.699851
36,0.699853
36.1,0.699855
36.2,0.699856
36.3,0.699858
36.4,0.699859
36.5,0.699861
36.6,0.699863
36.7,0.699864
36.8,0.699866
36.9,0.699867
37,0.699869
37.1,0.69987
37.2,0.699872
37.3,0.699873
37.4,0.699874
37.5,0.699876
37.6,0.699877
37.7,0.699879
37.8,0.69988
37.9,0.699881
38,0.699883
38.1,0.699884
38.2,0.699885
38.3,0.699887
38.4,0.699888
38.5,0.699889
38.6,0.69989
38.7,0.699892
38.8,0.699893
38.9,0.699894
39,0.699895
39.1,0.699896
39.2,0.699898
39.3,0.699899
39.4,0.6999
39.5,0.699562
39.6,0.698904
39.7,0.697943
39.8,0.696695
39.9,0.695178
3.68354e-13,0.693406
0.1,0.691393
0.2,0.689154
0.3,0.686702
0.4,0.684049
0.5,0.681208
0.6,0.67819
0.7,0.675006
0.8,0.671667
0.9,0.668182
1,0.664561
1.1,0.660814
1.2,0.656948
1.3,0.652972
1.4,0.648894
1.5,0.644721
1.6,0.640461
1.7,0.636119
1.8,0.631704
1.9,0.62722
2,0.622674
2.1,0.618071
2.2,0.613417
2.3,0.608716
2.4,0.603973
2.5,0.599193
2.6,0.594381
2.7,0.589539
2.8,0.584673
2.9,0.579785
3,0.57488
3.1,0.56996
3.2,0.565029
3.3,0.56009
3.4,0.555146
3.5,0.550199
3.6,0.545251
3.7,0.540306
3.8,0.535366
3.9,0.530432
4,0.525507
4.1,0.520593
4.2,0.51569
4.3,0.510802
4.4,0.50593
4.5,0.501075
4.6,0.496239
4.7,0.491423
4.8,0.486628
4.9,0.481855
5,0.477106
5.1,0.472381
5.2,0.467682
5.3,0.46301
5.4,0.458365
5.5,0.453747
5.6,0.449159
5.7,0.4446
5.8,0.440071
5.9,0.435573
6,0.431106
6.1,0.426671
6.2,0.422267
6.3,0.417897
6.4,0.413559
6.5,0.409254
6.6,0.404983
6.7,0.400746
6.8,0.396542
6.9,0.392373
7,0.388238
7.1,0.384138
7.2,0.380072
7.3,0.376042
7.4,0.372046
7.5,0.368085
7.6,0.364158
7.7,0.360267
7.8,0.356411
7.9,0.35259
8,0.348804
8.1,0.345052
8.2,0.341336
8.3,0.337654
8.4,0.334007
8.5,0.330394
8.6,0.326816
8.7,0.323272
8.8,0.319762
8.9,0.316287
9,0.312845
9.1,0.309437
9.2,0.306063
9.3,0.302722
9.4,0.299414
9.5,0.296139
9.6,0.292897
9.7,0.289688
9.8,0.286511
9.9,0.283367
10,0.280254
10.1,0.277173
10.2,0.274124
10.3,0.271107
10.4,0.26812
10.5,0.265164
10.6,0.262239
10.7,0.259345
10.8,0.25648
10.9,0.253646
11,0.250841
11.1,0.248066
11.2,0.24532
11.3,0.242603
11.4,0.239915
11.5,0.237255
11.6,0.234623
11.7,0.23202
11.8,0.229444
11.9,0.226896
12,0.224375
12.1,0.221881
12.2,0.219414
12.3,0.216974
12.4,0.214559
12.5,0.212171
12.6,0.209809
12.7,0.207472
12.8,0.20516
12.9,0.202874
13,0.200612
13.1,0.198375
13.2,0.196162
13.3,0.193974
13.4,0.191809
13.5,0.189668
13.6,0.18755
13.7,0.185455
13.8,0.183384
13.9,0.181335
14,0.179308
14.1,0.177304
14.2,0.175321
14.3,0.173361
14.4,0.171422
14.5,0.169505
14.6,0.167608
14.7,0.165733
14.8,0.163878
14.9,0.162043
15,0.160229
15.1,0.158435
15.2,0.156661
15.3,0.154906
15.4,0.153171
15.5,0.151455
15.6,0.149758
15.7,0.14808
15.8,0.146421
15.9,0.144779
16,0.143156
16.1,0.141552
16.2,0.139965
16.3,0.138395
16.4,0.136843
16.5,0.135309
16.6,0.133791
16.7,0.13229
16.8,0.130806
16.9,0.129339
17,0.127888
17.1,0.126453
17.2,0.125034
17.3,0.123631
17.4,0.122243
17.5,0.120871
17.6,0.119514
17.7,0.118173
17.8,0.116846
17.9,0.115534
18,0.114237
18.1,0.112955
18.2,0.111686
18.3,0.110432
18.4,0.109192
18.5,0.107966
18.6,0.106754
18.7,0.105555
18.8,0.104369
18.9,0.103197
19,0.102038
19.1,0.100892
19.2,0.0997582
19.3,0.0989764
19.4,0.0985276
19.5,0.0983942
19.6,0.0985592
19.7,0.0990064
19.8,0.0997206
